step,loss,loss_smooth,ppl
128,0.1289921998977661,1.808043584421539,6.09850454411835
129,0.0020368797704577446,1.7830847766979423,5.948176944330866
130,0.005193314515054226,1.7829688013608394,5.947487142505372
131,0.014762451872229576,1.7649066978770134,5.841027352408894
132,0.13405346870422363,1.7610797846394417,5.8187169647004255
133,1.5636894702911377,1.7170767486172553,5.568227321498277
134,0.5659478306770325,1.6755709189253685,5.341844038513974
135,0.0637197196483612,1.625862385340297,5.082800480284238
136,6.425119400024414,1.6662211194711563,5.292131630709054
137,7.473025798797607,1.7408911214473484,5.702422710383831
138,0.0010657589882612228,1.7408285599837836,5.702065969632432
139,0.045512400567531586,1.7412536977890705,5.704490648819237
140,2.625748872756958,1.7672903357174072,5.854966852993368
141,0.005226756911724806,1.7641163370812136,5.836412657259642
142,0.002740558236837387,1.713447522265633,5.54805559020129
143,9.881961887003854e-05,1.6745729353962089,5.336515625424693
144,1.6263588666915894,1.6908247447813483,5.423952237243305
145,7.955289840698242,1.770144566787276,5.871702153143695
146,1.34352707862854,1.7540029161105486,5.777684033315811
147,0.0009332115878351033,1.75399670826293,5.777648166445072
148,5.785491943359375,1.806697929967413,6.090303583382235
149,0.005453234072774649,1.789961994807454,5.989224840414396
150,0.003828459419310093,1.7898916177872888,5.9888033514487695
151,1.1604242324829102,1.801429672907325,6.058302667071815
152,2.4079113006591797,1.8255071600313386,6.205941626670492
153,0.08144663274288177,1.816846401744624,6.152425545735193
154,0.0011094611836597323,1.8167721749337944,6.15196888775641
155,5.238696098327637,1.8279389382394584,6.2210514647204835
156,6.290773391723633,1.8570761610063347,6.404982230361815
157,8.83914852142334,1.9448294323923618,6.992439069706915
158,4.054154396057129,1.9541387814524205,7.057838064512672
159,0.1791810691356659,1.9324584213140041,6.906468397006594
160,0.09531290829181671,1.9334103857899754,6.9130462400146415
161,0.3709954023361206,1.9280216806555837,6.875894063212208
162,0.0004114258335903287,1.876820932319315,6.532703908027783
163,3.6845622062683105,1.9084075781609136,6.742343590170093
164,5.121449947357178,1.9596207223166857,7.09663495939436
165,3.766942609217949e-05,1.9585101344444775,7.088757897569268
166,0.9141061305999756,1.9633679362394831,7.123277455109362
167,1.719377875328064,1.9284154184916042,6.878601895914475
168,2.2379372119903564,1.9266466744997524,6.86644616349713
169,4.859286308288574,1.8862043603518033,6.594291564786552
170,0.5908815860748291,1.892015423524099,6.632722965146351
171,1.2386959791183472,1.9044002926029133,6.715379157249096
172,3.18768310546875,1.9336562913335729,6.914746405439692
173,0.44685840606689453,1.9137266486562658,6.778302139279142
174,4.717612266540527,1.9599564459599423,7.099017867514706
175,2.9566938877105713,1.9895080436457284,7.311935724101756
176,2.3597331047058105,2.0018140841711647,7.402472634322437
177,4.271153450012207,1.989527258991111,7.31207622682201
178,0.8605800271034241,1.9980389986623412,7.3745803481588315
179,0.2474825382232666,1.9982963199604638,7.376478228919226
180,1.526139736175537,1.9404210681904441,6.9616816962906025
181,0.0011133907828480005,1.937528579709433,6.941574206535955
182,0.0019436056027188897,1.93740399329512,6.940709434566412
183,2.643496513366699,1.953937100456642,7.056414776233701
184,0.1533564031124115,1.955335202371316,7.06628726300628
185,4.6323370933532715,1.9157671548478175,6.792147427656949
186,1.3185523748397827,1.8813362731091547,6.562267988170037
187,10.57199764251709,1.919873021995263,6.820092412580166
188,0.9777243137359619,1.8750429786793756,6.521099382546959
189,4.985789775848389,1.8832363523594904,6.574748670797627
190,0.006840265356004238,1.8361277263570446,6.272203487734548
191,1.6106793880462646,1.7784847395826,5.920877945959175
192,0.016025783494114876,1.7785626348905135,5.9213391725333535
193,0.165073424577713,1.7784433254651595,5.920632743102035
194,0.5601187944412231,1.7045353981904554,5.498830307133931
195,0.5779759883880615,1.6949977490357924,5.446633705021477
196,5.897039413452148,1.7532733894191552,5.773470595693544
197,0.3171004056930542,1.7525689534149933,5.769404987285561
198,3.7816548347473145,1.763997295280533,5.835717921539523
199,2.142855644226074,1.7511248187027741,5.761079202498949
200,1.214659571647644,1.7631626443244386,5.830849166135138
201,2.805474281311035,1.7911902906541581,5.996585900264998
202,1.38422429561615,1.8046960954909081,6.078123998520395
203,0.13538651168346405,1.8040596901421304,6.07425707849201
204,7.573349475860596,1.8796833630167749,6.551430108671215
205,0.687213659286499,1.876281134661367,6.529178521341503
206,0.09707207977771759,1.8768924805038478,6.533171327853814
207,0.17105808854103088,1.8785652541980016,6.5441089905572145
208,2.0370278358459473,1.8627185916766393,6.441224048361295
209,0.21636834740638733,1.8210359826549756,6.1782557013352095
210,0.23596780002117157,1.8158309037849176,6.146180941374387
211,6.981235504150391,1.885536847399162,6.589891258547658
212,0.5294113755226135,1.8549549946054684,6.391410596192452
213,3.1880812644958496,1.8867968932824077,6.5982000575336714
214,3.414869546890259,1.9209357540547716,6.8273441961047325
215,2.5873565673828125,1.9040091698109973,6.712753132986785
216,0.94466233253479,1.911393288397776,6.762504356574157
217,0.1989573836326599,1.8627094918727745,6.441165434752492
218,2.861743688583374,1.890154190236317,6.620389401754839
219,0.4410859942436218,1.8945509267033414,6.6495615934883805
220,0.04190969839692116,1.8949169817700386,6.651996144763722
221,3.388762950897217,1.9287857034982516,6.8811494106873825
222,2.461263656616211,1.9366378382028415,6.935393811245052
223,1.7333471775054932,1.9368554380716159,6.936903116234606
224,2.520214080810547,1.9605272683681323,7.103071302775399
225,0.26352253556251526,1.963148699998237,7.121715945710731
226,0.0537671335041523,1.963681188264709,7.125509185727239
227,0.15664531290531158,1.9412396581860594,6.967382792391606
228,10.660490036010742,2.046554636547189,7.741183915375579
229,0.7423548698425293,2.0539578164479098,7.798705952823778
230,6.904735565185547,2.1229532389546146,8.355777693752241
231,1.6487536430358887,2.1392931508662514,8.493431931571822
232,0.025684034451842308,2.1382094565237275,8.4842326329532
233,1.2576158046722412,2.1351487198675385,8.458304331227241
234,1.2470858097076416,2.1419600996578447,8.516113711727398
235,1.2990949153900146,2.154313851615261,8.621972196597953
236,5.4917097091674805,2.144979754706692,8.541868302914354
237,0.010656476020812988,2.070356061478924,7.927645344502322
238,0.026348749175667763,2.070608891380798,7.929649943697495
239,2.2738194465637207,2.0928919618407598,8.108330271925636
240,2.117325782775879,2.0878077309409493,8.067210268983283
241,1.7115784883499146,2.104871248255331,8.206046398786349
242,1.6161525249481201,2.121005367922444,8.339517557896315
243,0.17606763541698456,2.122765056080425,8.354205427431177
244,0.00655713863670826,2.1065670387998763,8.219973940436603
245,6.794698856538162e-05,2.0270148198627793,7.59139083139133
246,0.00030751267331652343,2.0135826242032273,7.490103562504964
247,2.019864559173584,2.033771937679085,7.642860450934344
248,0.00014101465058047324,1.9759184283919966,7.213241458282005
249,0.9934752583503723,1.9857986486347727,7.284863108760866
250,0.0011870964663103223,1.9857722350052427,7.284670691626762
251,0.8485429286956787,1.9826534219673704,7.261986557870535
252,3.787548780441284,1.9964497967651915,7.3628699586300925
253,0.0011533997021615505,1.9956468644347842,7.356960445082954
254,0.22042790055274963,1.997840048828475,7.373113322560821
255,1.598030924797058,1.9614333970931694,7.109510516656577
256,0.11754564940929413,1.899701119670026,6.683896458536083
257,1.1405879259109497,1.822715513714902,6.18864099245001
258,1.492642879486084,1.7971003985491916,6.032131305061322
259,2.6528940200805664,1.8218375280586405,6.183209839013181
260,1.966105580329895,1.8405454547790214,6.299973674758668
261,1.6154890060424805,1.852990390816085,6.378866333003889
262,5.185853004455566,1.9048448066023047,6.7183649008489645
263,1.2377409934997559,1.8803765944746191,6.555973340690147
264,2.288433313369751,1.8520464281347448,6.3728477623362405
265,9.97731985989958e-05,1.85204704917247,6.372851720116348
266,0.3218976557254791,1.846124964423725,6.335222683285402
267,0.001013599568977952,1.828941321666134,6.227290470020573
268,2.4504215717315674,1.8310661652635463,6.240536556251986
269,0.757884681224823,1.7900521489929089,5.989764818441663
270,1.980528712272644,1.803948620254887,6.073582448909423
271,0.00518691074103117,1.7916135295711137,5.999124425950395
272,0.060951173305511475,1.7603462102494813,5.814450068187043
273,1.03952956199646,1.766272921808777,5.849012957584151
274,0.5379781723022461,1.7244765808663942,5.609584097488757
275,2.706721782684326,1.7219768598161318,5.59557921348131
276,0.7577273845672607,1.7059568026147462,5.506651926386127
277,0.007703595794737339,1.6633223040725715,5.276812931813824
278,1.722403883934021,1.6719405426408775,5.3224862938104085
279,1.4366304874420166,1.683832022133065,5.386156345696511
280,2.592329978942871,1.6944939245607384,5.4438902488224565
281,0.4445149898529053,1.698927940551439,5.468082139216409
282,0.06751084327697754,1.6995836129281816,5.47166858526717
283,0.000717144284863025,1.6731558192373632,5.328958518813611
284,0.000270091783022508,1.6716249561240693,5.320806853918416
285,4.260888576507568,1.6679104709556123,5.301079457019136
286,0.06811648607254028,1.6554061120679398,5.235205570683498
287,1.2382586002349854,1.5620687216451188,4.768676111626148
288,0.312638521194458,1.5554178637197038,4.737065559482471
289,0.0017199022695422173,1.5055771649839154,4.506754020400934
290,0.0006046851049177349,1.5055148091814043,4.506473006898775
291,1.5735502529423684e-05,1.4894081726559671,4.434470301461821
292,0.000501983508002013,1.4892529346561059,4.4337819565918
293,1.3385192155838013,1.5009873925661668,4.486116442227329
294,0.04434863477945328,1.4958296909695492,4.463037959415373
295,2.960188388824463,1.519651814973913,4.570633491913009
296,0.10125964879989624,1.4616940173273907,4.313260080282143
297,0.36201271414756775,1.4621431404119358,4.315197700036156
298,0.4942716956138611,1.4292693090206012,4.175646969369631
299,0.0014106809394434094,1.407854859387735,4.087178421084906
300,0.2005038857460022,1.3977133025287185,4.045937545548716
301,1.0317517518997192,1.3799760772346052,3.974806537993053
302,1.0960952043533325,1.3770947863219771,3.963370447299487
303,0.8701626062393188,1.3844425472675357,3.9925995987881158
304,0.3734845519065857,1.3124438980279955,3.715242299674774
305,2.5412797927856445,1.330984559362987,3.784767882430152
306,7.261950969696045,1.4026333482621702,4.06589279341912
307,3.1116018295288086,1.432038785672048,4.187227354557385
308,0.5958620309829712,1.4176271276234182,4.127315219309798
309,3.185018539428711,1.4473136295436415,4.251677579084768
310,0.29268786311149597,1.4478808301745447,4.2540898173368795
311,0.33409354090690613,1.38140941054211,3.980507845555774
312,1.5895614624023438,1.3920109114109074,4.022931683777279
313,0.009065893478691578,1.3602207577007357,3.897053511415596
314,0.08974642306566238,1.3269695264624897,3.769602380229531
315,0.08888044953346252,1.3019847652839962,3.6765865922634005
316,0.3360959589481354,1.2958991015481296,3.6542800664188286
317,0.00023910524032544345,1.2939119187642063,3.6470255543911865
318,0.0009372609201818705,1.2653038544875743,3.5441694843158436
319,0.17266768217086792,1.262619671366847,3.534669040578502
320,0.0025351073127239943,1.2622259254560049,3.5332775530618314
321,0.4299514889717102,1.23263781083675,3.430266005644222
322,0.052034154534339905,1.208545515815931,3.3486106076302598
323,2.3218531608581543,1.2144305756494578,3.368375483108166
324,0.6109819412231445,1.1953382542535838,3.304675401980648
325,0.5641026496887207,1.1983440553948457,3.314623542651725
326,8.11609935760498,1.278967377635854,3.5929276718575727
327,0.336263507604599,1.280763559582847,3.5993870230269605
328,0.0870971828699112,1.1750296310514385,3.2382388948396525
329,0.5425307750701904,1.1730313901037153,3.2317745740676913
330,0.6452418565750122,1.1104364530176098,3.0356830383648292
331,5.012663841247559,1.1440755549997266,3.139537684987437
332,0.41959765553474426,1.1480146912105555,3.1519291413619186
333,2.5010600090026855,1.16044913325386,3.1913663030140107
334,0.889420211315155,1.1568724772699353,3.17997227204045
335,0.11188212782144547,1.1450003493942496,3.1424424547902983
336,2.520439624786377,1.1152876485504384,3.050445509224196
337,0.2038891315460205,1.1172199751056906,3.05634566476476
338,0.16186721622943878,1.1185751597762283,3.0604903853540932
339,0.7214059829711914,1.103051025140303,3.01334580676419
340,2.9764814376831055,1.1116425816893751,3.0393466716782456
341,1.7810900211334229,1.1123376970172103,3.0414601025903463
342,0.080591581761837,1.0969820875853475,2.9951133809197765
343,6.142997741699219,1.1566513886481697,3.179269294066651
344,0.1083395928144455,1.157669213189947,3.1825068797466494
345,1.2168028354644775,1.1698365620747062,3.2214660857668647
346,0.2435579150915146,1.1722690660988884,3.2293118535464407
347,2.1226468086242676,1.1732968885933952,3.2326327192491764
348,0.6125916242599487,1.1794213946894887,3.2524917493448147
349,10.176812171936035,1.2712547638253455,3.5653233956715247
350,0.2063717097043991,1.2733066099577264,3.572646400962464
351,6.3439459800720215,1.3282606404714898,3.7744725099408214
352,1.3856353759765625,1.3042415064268424,3.6848930657463055
353,3.320042610168457,1.3374303985315055,3.8092426830631743
354,4.846708297729492,1.3836932025032729,3.9896088858604477
355,3.6428401470184326,1.4041412947254868,4.072028567123629
356,0.01806192472577095,1.4031464574786514,4.067979575812503
357,0.0001394651480950415,1.391741972871023,4.021849907876326
358,0.30827879905700684,1.3798983320667322,3.974497528003666
359,2.324522018432617,1.3766146120502527,3.9614677956201305
360,2.548118829727173,1.3824347445442253,3.984591288684305
361,0.18157288432121277,1.3680955833270128,3.9278632798345026
362,6.091914653778076,1.3771561998202377,3.9636138592178702
363,3.5213871002197266,1.3999926608874376,4.055170205384866
364,7.456192970275879,1.4516702574564988,4.270240963820929
365,2.9926490783691406,1.4815957505082042,4.399961322339547
366,0.17195595800876617,1.480096333531037,4.393368889272104
367,0.01589520461857319,1.480245149581533,4.39402274172924
368,1.695313572883606,1.4726940695930535,4.360968080790914
369,2.3611083030700684,1.488726305811506,4.431447613842855
370,0.38406190276145935,1.4727616377163941,4.3612627531751995
371,1.305873990058899,1.4857685085095726,4.418359655352863
372,3.398496627807617,1.5191439630545938,4.568312876236075
373,2.753997564315796,1.5362886430777871,4.647310397320638
374,0.6588249206542969,1.5374971105613076,4.652929915640315
375,0.5361728072166443,1.5157916208066309,4.55302396912209
376,5.491310119628906,1.5631274481572472,4.773727509005601
377,1.3720989227294922,1.5767714014265948,4.839306384284031
378,0.346978098154068,1.5630171435687954,4.773200973997486
379,1.4321138858795166,1.5629719775531703,4.77298539239623
380,1.1966472864151,1.5490151506278926,4.706832378283906
381,2.2059326171875,1.5666293269012386,4.79047382857571
382,0.22373609244823456,1.568191579392951,4.797963607190221
383,0.47185295820236206,1.5729029375321262,4.820621865755978
384,0.016224494203925133,1.5730624815563352,4.821391028523661
385,1.992519736289978,1.5503787931541593,4.713255193295506
386,3.4506165981292725,1.5842037942747265,4.8754080049691595
387,0.27605190873146057,1.5745817273596914,4.82872147357407
388,1.4637936353683472,1.5860932785014301,4.884628719947771
389,0.6877285838127136,1.592953365316862,4.918252897551564
390,1.2679215669631958,1.6056265341354448,4.980979378923336
391,0.05907206982374191,1.6062170974786567,4.9839218315246265
392,0.04052219167351723,1.6066172995603119,4.985916806586369
393,3.164140224456787,1.6248735096490419,5.07777670679891
394,8.807723999023438,1.7125072632914817,5.542841432856779
395,3.9005489349365234,1.7219108687526024,5.595209967441552
396,0.5564633011817932,1.7264629052764213,5.62073762490641
397,2.404656410217285,1.7468893422371183,5.736729888992854
398,1.0097864866256714,1.7520444901472365,5.7663799396254465
399,4.2489848136901855,1.794520231474744,6.0165874599612135
400,1.9109108448028564,1.8116243010653124,6.12038070363202
401,0.690977156162262,1.8082165551079379,6.099559497870759
402,4.515908241271973,1.8424146854771244,6.311760791937366
403,0.25809651613235474,1.8362940245760546,6.273246630737835
404,4.164914608001709,1.8742083251370059,6.515658794665991
405,0.526203989982605,1.8540575671089754,6.385677341557015
406,1.963610291481018,1.8010741603268252,6.0561492470638285
407,4.898828029632568,1.8189464223278629,6.165359341883885
408,0.3312340974807739,1.816300142992841,6.14906564720668
409,6.4658894538879395,1.849108852137433,6.354154507585868
410,0.3534530997276306,1.8497165045035944,6.3580167979534545
411,0.028907425701618195,1.8466646433515417,6.338642592213985
412,0.05171022564172745,1.8312861309839354,6.241909411356192
413,0.004973421338945627,1.831245206262538,6.24165396817955
414,3.545304298400879,1.8658007850158902,6.461107773220797
415,0.24746271967887878,1.8673866077173442,6.471362073205976
416,0.0901368111371994,1.8649270162392348,6.455464724704776
417,1.7038626670837402,1.881963251857669,6.566383680831767
418,5.572503089904785,1.9376789101475151,6.942617814868486
419,0.9435960650444031,1.9453881939762505,6.996347267810548
420,0.8981945514678955,1.9543447884178022,7.059292178088118
421,0.012285863980650902,1.9501681321678916,7.029869428420186
422,0.008544079959392548,1.949733231422142,7.026812797676916
423,0.04510487988591194,1.9269657486124196,6.868637418281673
424,2.8615429401397705,1.949471358601586,7.024972907309222
425,1.7605242729187012,1.9614355748338859,7.109525999343962
426,4.101186752319336,1.9212864487810293,6.829738929594312
427,1.4575861692428589,1.932499675397412,6.9067533229070355
428,0.08850473910570145,1.9325137509597698,6.906850540028314
429,0.032344967126846313,1.9274118928803363,6.871702505178871
430,0.056156620383262634,1.9215210405184189,6.831341317861898
431,1.7681246995925903,1.8890756491018692,6.6132528886622435
432,4.071503162384033,1.925594704170362,6.8592266638802535
433,2.251678466796875,1.923100888748304,6.842142330084145
434,1.8180056810379028,1.9323867434455315,6.905973373814539
435,0.006309233605861664,1.9313310145033755,6.898686385069322
436,0.3940054476261139,1.910066672731773,6.753539060419318
437,3.5953919887542725,1.9439817013038556,6.9865138735643715
438,1.9723122119903564,1.9620861512614647,7.114152794249053
439,0.2034037709236145,1.9569061291409888,7.077396606527854
440,0.008840586990118027,1.927229720634059,6.870450785715488
441,0.00022671037004329264,1.9094210875264253,6.749180482586238
442,1.0699108839035034,1.9193142805478418,6.816282808664928
443,0.029990149661898613,1.8581842046274688,6.412083163410909
444,0.9388148784637451,1.8664889574839618,6.46555565998464
445,0.19254253804683685,1.8562463545097854,6.399669539054509
446,6.942110061645508,1.9232318759753253,6.843038622034964
447,3.074575901031494,1.9327511668993975,6.908490531111451
448,2.540191173553467,1.9520271623923326,7.04295032328366
449,4.141659736633301,1.8916756380393054,6.630469645002555
450,1.8580800294876099,1.9081927212371375,6.740895106581204
451,0.32010406255722046,1.8479543020619895,6.3468225513894945
452,1.8644263744354248,1.852742212046578,6.377283430236069
453,2.078126907348633,1.8403230550183798,6.298572717913362
454,1.192991852760315,1.803785890568688,6.072594177156166
455,0.44084224104881287,1.7717659115089919,5.88122992825394
456,1.6937587261199951,1.788522879522934,5.980611854430511
457,1.8339869976043701,1.8068613548474968,6.0912989718484285
458,3.151129722595215,1.835289864082879,6.26695044602633
459,0.10141962021589279,1.8130588401007117,6.129166929247929
460,1.5395498275756836,1.8029731500791968,6.0676607390661506
461,0.026890484616160393,1.8014263260821464,6.058282391025839
462,1.867722988128662,1.7591844094256521,5.8076987579060315
463,1.1399478912353516,1.7353700173358084,5.671025793490174
464,0.9389569163322449,1.670197656796372,5.3132178870250275
465,3.3409366607666016,1.6736805326203466,5.331755428389567
466,0.20481842756271362,1.6740091573158862,5.333507862824758
467,1.9559284448623657,1.693409489718324,5.437989904406121
468,0.10239942371845245,1.6774803482266725,5.35205365621375
469,3.4000473022460938,1.6878697382184327,5.4079480806250055
470,1.7401273250579834,1.701430392441398,5.481782887281778
471,0.7734514474868774,1.6961061670156778,5.452674198827503
472,1.4523301124572754,1.6766445018621743,5.3475820306789155
473,3.994307518005371,1.68904760139907,5.414321656415227
474,0.056885406374931335,1.6830282062562765,5.381828607296414
475,0.633404552936554,1.6840005237134756,5.387063998021378
476,2.426982879638672,1.6533572513135733,5.224490344200583
477,0.1821439564228058,1.6414577016505063,5.162689691098244
478,3.9436004161834717,1.6774239248308005,5.351751683690815
479,3.3958241939544678,1.69706102791155,5.457883230752557
480,3.725370168685913,1.722348256734258,5.597657780319095
481,1.4197641611099243,1.7144865721734823,5.553823292797545
482,0.21444648504257202,1.7143936760994256,5.553307388380758
483,0.24207803606987,1.7120959268781006,5.540561929195419
484,0.001022650278173387,1.7119439084388433,5.539719725635191
485,0.0021657124161720276,1.692040368200105,5.430549729825912
486,0.5876292586326599,1.663410494805139,5.277278318332989
487,4.294583797454834,1.7035958136923728,5.493666117895758
488,6.269316673278809,1.7516510440714774,5.76411162632561
489,5.73258113861084,1.8020995696194586,6.062362463780007
490,9.210206031799316,1.8815224142678197,6.563489610030351
491,5.458694934844971,1.9355186429180322,6.927636093203713
492,0.04774768650531769,1.93559089786635,6.928136667275851
493,7.295385360717773,1.97690334922896,7.220349429916399
494,3.1514339447021484,1.9203404486857472,6.823281050974663
495,0.0009268993744626641,1.8813442283301265,6.562320192669607
496,1.0554147958755493,1.8863337432770642,6.595144808715634
497,1.0111263990402222,1.8723984431652934,6.503876886427491
498,2.9623513221740723,1.8919240915207773,6.63211721293317
499,1.4130949974060059,1.8635651933579356,6.44667950844524
500,4.33940315246582,1.8878501164345654,6.60515309550438
501,5.380441665649414,1.9347447615294369,6.922276998483513
502,1.069746494293213,1.9002831440596493,6.6877877816052855
